C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_34_616.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_34_616.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_34_616.jpg, 0, 1, 0, 23.50429
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_34_717.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_34_717.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_34_717.jpg, 0, 1, 0, 24.67396
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_34_820.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_34_820.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_34_820.jpg, 0, 1, 0, 25.63514
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_34_921.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_34_921.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_34_921.jpg, -0.0191472, 1, 0, 26.58537
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_024.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_024.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_024.jpg, -0.3150072, 1, 0, 27.4712
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_127.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_127.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_127.jpg, -0.05785831, 1, 0, 28.37733
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_232.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_232.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_232.jpg, 0, 1, 0, 29.29417
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_334.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_334.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_334.jpg, 0, 1, 0, 30.18339
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_436.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_436.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_436.jpg, -0.2769966, 1, 0, 30.17233
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_538.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_538.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_538.jpg, 0, 1, 0, 30.1894
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_639.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_639.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_639.jpg, 0, 1, 0, 30.19012
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_741.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_741.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_741.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_842.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_842.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_842.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_35_946.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_35_946.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_35_946.jpg, -0.1924578, 1, 0, 30.18044
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_047.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_047.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_047.jpg, -0.2708208, 1, 0, 30.18095
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_150.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_150.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_150.jpg, 0, 1, 0, 30.18805
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_254.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_254.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_254.jpg, 0, 1, 0, 30.18998
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_361.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_361.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_361.jpg, 0, 1, 0, 30.19028
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_465.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_465.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_465.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_567.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_567.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_567.jpg, -0.2742915, 1, 0, 30.17155
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_672.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_672.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_672.jpg, -0.003845412, 1, 0, 30.1898
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_777.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_777.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_777.jpg, 0.0130938, 1, 0, 30.19
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_878.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_878.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_878.jpg, 0.1117104, 1, 0, 30.18728
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_36_982.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_36_982.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_36_982.jpg, 0, 1, 0, 30.19007
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_085.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_085.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_085.jpg, 0, 1, 0, 30.19027
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_185.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_185.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_185.jpg, 0, 1, 0, 30.19031
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_287.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_287.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_287.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_388.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_388.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_388.jpg, 0, 1, 0, 30.19032
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_491.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_491.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_491.jpg, 0, 1, 0, 30.19014
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_592.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_592.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_592.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_693.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_693.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_693.jpg, 0, 1, 0, 30.19009
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_794.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_794.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_794.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_897.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_897.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_897.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_37_999.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_37_999.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_37_999.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_099.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_099.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_099.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_200.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_200.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_200.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_301.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_301.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_301.jpg, 0, 1, 0, 30.19031
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_401.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_401.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_401.jpg, 0, 1, 0, 30.19032
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_504.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_504.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_504.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_605.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_605.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_605.jpg, -0.1438905, 1, 0, 30.18473
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_706.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_706.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_706.jpg, -0.09697349, 1, 0, 30.19004
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_809.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_809.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_809.jpg, 0, 1, 0, 30.18988
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_38_909.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_38_909.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_38_909.jpg, 0, 1, 0, 30.19028
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_012.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_012.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_012.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_116.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_116.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_116.jpg, -0.2729931, 1, 0, 30.17219
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_219.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_219.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_219.jpg, -0.1523314, 1, 0, 30.19131
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_322.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_322.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_322.jpg, 0, 1, 0, 30.18912
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_423.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_423.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_423.jpg, 0, 1, 0, 30.19013
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_525.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_525.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_525.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_627.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_627.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_627.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_730.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_730.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_730.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_832.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_832.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_832.jpg, 0, 1, 0, 30.19032
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_39_939.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_39_939.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_39_939.jpg, 0, 1, 0, 30.19016
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_041.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_041.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_041.jpg, 0, 1, 0, 30.19031
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_144.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_144.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_144.jpg, 0, 1, 0, 30.19041
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_245.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_245.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_245.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_346.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_346.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_346.jpg, 0, 1, 0, 30.19031
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_448.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_448.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_448.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_557.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_557.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_557.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_658.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_658.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_658.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_759.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_759.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_759.jpg, 0, 1, 0, 30.19029
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_862.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_862.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_862.jpg, 0, 1, 0, 30.19031
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_40_963.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_40_963.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_40_963.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_064.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_064.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_064.jpg, 0, 1, 0, 30.19032
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_167.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_167.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_167.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_268.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_268.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_268.jpg, -0.0214275, 1, 0, 30.19016
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_369.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_369.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_369.jpg, 0, 1, 0, 30.19021
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_470.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_470.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_470.jpg, 0, 1, 0, 30.19036
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_571.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_571.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_571.jpg, 0, 1, 0, 30.1903
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_673.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_673.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_673.jpg, -0.1541082, 1, 0, 30.184
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_775.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_775.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_775.jpg, -0.2808285, 1, 0, 30.17671
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_877.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_877.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_877.jpg, 0, 1, 0, 30.18846
C:\Users\yanan\Desktop\Data\IMG\center_2019_09_05_12_38_41_979.jpg, C:\Users\yanan\Desktop\Data\IMG\left_2019_09_05_12_38_41_979.jpg, C:\Users\yanan\Desktop\Data\IMG\right_2019_09_05_12_38_41_979.jpg, 0, 1, 0, 30.19007
